Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
273.150	350.500	468.733	0.00213341	5.00410	17.0003	24.5308	35.3054	46.5127	2224.98	-0.570022	undefined	undefined	supercritical
273.150	400.300	481.245	0.00207794	4.97296	18.3174	23.1960	35.8358	46.6104	2339.64	-0.565882	undefined	undefined	supercritical
273.150	450.400	492.566	0.00203019	4.96527	19.6347	21.9765	36.3266	46.7335	2445.18	-0.560846	undefined	undefined	supercritical
273.150	500.700	502.917	0.00198840	4.97656	20.9486	20.8521	36.7835	46.8730	2543.08	-0.555343	undefined	undefined	supercritical
273.150	551.200	512.478	0.00195130	5.00352	22.2585	19.8060	37.2120	47.0238	2634.61	-0.549616	undefined	undefined	supercritical
273.150	600.200	521.091	0.00191905	5.04215	23.5205	18.8576	37.6030	47.1770	2717.94	-0.544003	undefined	undefined	supercritical
273.150	649.900	529.262	0.00188942	5.09194	24.7915	17.9530	37.9781	47.3371	2797.69	-0.538333	undefined	undefined	supercritical
298.150	0.100000	0.648277	1.54255	12.1237	14.5984	107.187	27.4100	35.8011	448.474	4.37745	11.0758	0.0339575	vapor
298.150	0.120000	0.778202	1.28501	12.1214	14.5953	105.663	27.4132	35.8197	448.409	4.37638	11.0784	0.0339709	vapor
298.150	0.170000	1.10341	0.906283	12.1157	14.5874	102.748	27.4213	35.8663	448.247	4.37368	11.0849	0.0340042	vapor
298.150	0.290000	1.88620	0.530166	12.1020	14.5686	98.2618	27.4406	35.9790	447.862	4.36712	11.1008	0.0340836	vapor
298.150	0.500000	3.26393	0.306379	12.0779	14.5355	93.6520	27.4744	36.1787	447.200	4.35536	11.1294	0.0342229	vapor
298.150	1.02000	6.71879	0.148836	12.0178	14.4533	87.5228	27.5586	36.6873	445.627	4.32466	11.2047	0.0345765	vapor
298.150	1.51000	10.0315	0.0996865	11.9605	14.3753	84.0693	27.6384	37.1854	444.237	4.29352	11.2817	0.0349242	vapor
298.150	2.03000	13.6083	0.0734846	11.8989	14.2920	81.4034	27.7234	37.7345	442.868	4.25795	11.3699	0.0353107	vapor
298.150	2.52000	17.0372	0.0586952	11.8402	14.2131	79.4101	27.8038	38.2715	441.684	4.22189	11.4594	0.0356928	vapor
298.150	3.00000	20.4514	0.0488964	11.7820	14.1353	77.7672	27.8826	38.8162	440.633	4.18401	11.5533	0.0360849	vapor
298.150	3.53000	24.2850	0.0411776	11.7171	14.0490	76.1994	27.9697	39.4391	439.604	4.13908	11.6645	0.0365396	vapor
298.150	4.02000	27.8889	0.0358566	11.6564	13.9689	74.9180	28.0501	40.0350	438.787	4.09451	11.7744	0.0369813	vapor
298.150	4.99000	35.1904	0.0284168	11.5345	13.8093	72.7196	28.2085	41.2694	437.582	3.99721	12.0131	0.0379200	supercritical
323.150	0.100000	0.597851	1.67266	12.8221	15.5055	110.108	28.4155	36.7930	465.085	3.68925	11.8716	0.0375196	vapor
323.150	0.520000	3.12546	0.319953	12.7793	15.4484	96.2680	28.4683	37.1147	464.206	3.66569	11.9256	0.0377735	vapor
323.150	0.970000	5.86342	0.170549	12.7331	15.3871	90.9418	28.5249	37.4676	463.330	3.63938	11.9869	0.0380505	vapor
323.150	1.97000	12.0578	0.0829340	12.6294	15.2505	84.7321	28.6502	38.2818	461.641	3.57661	12.1369	0.0386987	vapor
323.150	3.52000	21.9544	0.0455490	12.4656	15.0378	79.4064	28.8429	39.6247	459.794	3.46652	12.4080	0.0398073	vapor
323.150	4.72000	29.8539	0.0334965	12.3366	14.8730	76.5770	28.9897	40.7274	459.093	3.36963	12.6518	0.0407620	supercritical
348.150	0.100000	0.554732	1.80267	13.5473	16.4393	112.891	29.5679	37.9351	480.691	3.12352	12.6437	0.0412936	vapor
348.150	0.520000	2.89587	0.345319	13.5088	16.3895	99.0727	29.6102	38.2010	480.164	3.10126	12.6952	0.0415271	vapor
348.150	1.54000	8.65613	0.115525	13.4146	16.2688	89.7765	29.7120	38.8641	479.111	3.04445	12.8310	0.0421117	vapor
348.150	2.60000	14.7509	0.0677925	13.3158	16.1435	85.1415	29.8165	39.5779	478.377	2.98102	12.9885	0.0427599	vapor
348.150	3.58000	20.4794	0.0488296	13.2237	16.0281	82.2224	29.9117	40.2587	478.050	2.91818	13.1493	0.0433999	vapor
348.150	4.74000	27.3683	0.0365386	13.1138	15.8923	79.5815	30.0222	41.0872	478.132	2.83840	13.3589	0.0442114	supercritical
373.150	0.100000	0.517433	1.93262	14.3028	17.4032	115.564	30.8377	39.1968	495.462	2.65527	13.3934	0.0452777	vapor
373.150	0.520000	2.69823	0.370613	14.2678	17.3596	101.763	30.8721	39.4202	495.210	2.63491	13.4427	0.0454938	vapor
373.150	1.01000	5.25769	0.190198	14.2269	17.3087	96.1340	30.9120	39.6837	494.977	2.61060	13.5027	0.0457491	vapor
373.150	2.03000	10.6360	0.0940201	14.1414	17.2034	90.1029	30.9941	40.2419	494.709	2.55801	13.6366	0.0463012	vapor
373.150	2.94000	15.4887	0.0645633	14.0648	17.1100	86.8214	31.0661	40.7500	494.728	2.50876	13.7665	0.0468204	vapor
373.150	4.09000	21.6881	0.0461081	13.9677	16.9930	83.8222	31.1554	41.4036	495.119	2.44332	13.9448	0.0475147	vapor
373.150	4.94000	26.3135	0.0380033	13.8956	16.9074	82.0653	31.2201	41.8935	495.684	2.39264	14.0867	0.0480562	supercritical
298.150	0.110000	0.713228	1.40208	12.1226	14.5968	106.391	27.4116	35.8104	448.442	4.37692	11.0771	0.0339642	vapor
298.150	0.970000	6.38389	0.156644	12.0236	14.4612	87.9602	27.5505	36.6375	445.774	4.32771	11.1972	0.0345418	vapor
298.150	3.21000	21.9624	0.0455324	11.7564	14.1012	77.1196	27.9171	39.0603	440.208	4.16660	11.5964	0.0362623	vapor
298.150	5.22000	36.9539	0.0270608	11.5052	13.7714	72.2492	28.2457	41.5724	437.383	3.97231	12.0739	0.0381557	supercritical
298.150	7.47000	54.8167	0.0182426	11.2131	13.3993	68.3232	28.6003	44.7096	437.459	3.69085	12.7591	0.0407476	supercritical
298.150	9.54000	72.0786	0.0138737	10.9376	13.0610	65.4207	28.8997	47.7510	441.330	3.37449	13.5395	0.0436097	supercritical
298.150	12.2200	95.0536	0.0105204	10.5804	12.6428	62.2809	29.2293	51.5129	452.718	2.90643	14.7587	0.0479313	supercritical
298.150	15.1700	120.047	0.00833009	10.2017	12.2290	59.4117	29.5023	54.7876	473.966	2.36836	16.3274	0.0531728	supercritical
298.150	17.6700	140.014	0.00714212	9.90498	11.9296	57.3718	29.6654	56.5113	498.343	1.93889	17.7753	0.0576507	supercritical
298.150	20.4900	160.477	0.00623143	9.60455	11.6529	55.4337	29.7942	57.3445	530.957	1.51608	19.4568	0.0624500	supercritical
298.150	25.0600	188.532	0.00530415	9.19633	11.3288	52.9384	29.9356	57.0963	589.744	0.989256	22.1345	0.0694554	supercritical
298.150	30.4700	214.674	0.00465822	8.81758	11.0946	50.7111	30.0691	55.8455	660.945	0.571543	25.0933	0.0767221	supercritical
298.150	34.0100	228.627	0.00437394	8.61559	11.0021	49.5417	30.1556	54.9498	706.021	0.380391	26.8909	0.0810428	supercritical
298.150	40.2400	248.880	0.00401800	8.32259	10.9165	47.8520	30.3132	53.5356	780.692	0.142436	29.8190	0.0880452	supercritical
298.150	50.4500	274.216	0.00364676	7.95739	10.9089	45.7297	30.5803	51.7850	889.988	-0.0927654	34.1140	0.0983277	supercritical
298.150	59.9500	292.361	0.00342043	7.69827	10.9879	44.1917	30.8281	50.6445	979.273	-0.222888	37.7141	0.106962	supercritical
298.150	69.9200	307.874	0.00324808	7.47978	11.1232	42.8590	31.0813	49.7783	1062.85	-0.312076	41.2097	0.115339	supercritical
298.150	81.0200	322.278	0.00310291	7.28071	11.3138	41.6037	31.3522	49.0741	1146.31	-0.379009	44.8595	0.124058	supercritical
298.150	92.0600	334.492	0.00298961	7.11584	11.5312	40.5243	31.6093	48.5547	1221.38	-0.425284	48.3068	0.132252	supercritical
298.150	103.150	345.206	0.00289682	6.97498	11.7687	39.5655	31.8557	48.1573	1290.38	-0.458908	51.6351	0.140112	supercritical
298.150	124.350	362.586	0.00275796	6.75593	12.2579	37.9848	32.2963	47.6246	1408.34	-0.501489	57.7391	0.154365	supercritical
298.150	150.120	379.943	0.00263197	6.55190	12.8906	36.3743	32.7849	47.2228	1533.22	-0.531593	64.8780	0.170710	supercritical
298.150	175.880	394.513	0.00253477	6.39481	13.5469	34.9975	33.2308	46.9785	1643.18	-0.549009	71.8589	0.186301	supercritical
298.150	201.590	407.102	0.00245639	6.27151	14.2156	33.7897	33.6406	46.8302	1741.75	-0.559271	undefined	undefined	supercritical
298.150	249.800	427.055	0.00234162	6.10407	15.4881	31.8417	34.3328	46.7042	1904.29	-0.568121	undefined	undefined	supercritical
298.150	300.000	444.347	0.00225049	5.99152	16.8228	30.1214	34.9709	46.6925	2050.95	-0.569905	undefined	undefined	supercritical
298.150	348.600	458.758	0.00217980	5.92451	18.1151	28.6661	35.5263	46.7449	2176.98	-0.568115	undefined	undefined	supercritical
298.150	400.400	472.280	0.00211739	5.88654	19.4877	27.2836	36.0648	46.8409	2298.14	-0.564258	undefined	undefined	supercritical
298.150	450.400	483.960	0.00206629	5.87504	20.8054	26.0771	36.5420	46.9577	2404.92	-0.559535	undefined	undefined	supercritical
298.150	500.200	494.535	0.00202210	5.88305	22.1096	24.9752	36.9828	47.0887	2503.19	-0.554331	undefined	undefined	supercritical
298.150	550.700	504.386	0.00198261	5.90732	23.4232	23.9412	37.4002	47.2314	2595.99	-0.548814	undefined	undefined	supercritical
298.150	600.400	513.366	0.00194793	5.94440	24.7070	22.9923	37.7860	47.3781	2681.62	-0.543305	undefined	undefined	supercritical
298.150	650.100	521.749	0.00191663	5.99253	25.9819	22.1014	38.1505	47.5288	2762.37	-0.537805	undefined	undefined	supercritical
298.150	700.700	529.758	0.00188765	6.05123	27.2707	21.2459	38.5025	47.6850	2840.22	-0.532273	undefined	undefined	supercritical
298.150	751.500	537.336	0.00186103	6.11869	28.5556	20.4325	38.8388	47.8437	2914.47	-0.526818	undefined	undefined	supercritical
298.150	799.800	544.166	0.00183768	6.18974	29.7690	19.6964	39.1445	47.9955	2981.86	-0.521743	undefined	undefined	supercritical
298.150	852.800	551.287	0.00181394	6.27452	31.0916	18.9258	39.4660	48.1628	3052.57	-0.516307	undefined	undefined	supercritical
298.150	902.100	557.599	0.00179340	6.35907	32.3136	18.2402	39.7534	48.3187	3115.62	-0.511381	undefined	undefined	supercritical
298.150	951.200	563.618	0.00177425	6.44814	33.5231	17.5842	40.0295	48.4742	3176.03	-0.506598	undefined	undefined	supercritical
300.000	27.5200	199.327	0.00501687	9.09536	11.3103	52.1963	30.0348	56.4080	620.487	0.786265	23.3527	0.0725734	supercritical
300.000	24.6100	184.110	0.00543154	9.31588	11.4603	53.5078	29.9586	56.9401	582.562	1.04210	21.7381	0.0685306	supercritical
300.000	21.9800	168.419	0.00593758	9.54390	11.6376	54.8965	29.8789	57.1216	548.969	1.33023	20.2264	0.0645933	supercritical
300.000	19.8600	154.303	0.00648075	9.74997	11.8148	56.1897	29.7993	56.8880	523.211	1.60741	18.9859	0.0611970	supercritical
300.000	17.5900	137.730	0.00726057	9.99361	12.0425	57.7801	29.6887	56.0683	497.979	1.94915	17.6600	0.0573468	supercritical
300.000	14.2200	110.775	0.00902734	10.3956	12.4550	60.6090	29.4515	53.4671	467.428	2.52369	15.7757	0.0514004	supercritical
300.000	10.6600	80.7398	0.0123855	10.8555	12.9736	64.3416	29.0785	49.0877	446.912	3.15057	14.0363	0.0454135	supercritical
300.000	8.59000	63.4275	0.0157660	11.1281	13.3008	66.9759	28.8045	46.1554	440.869	3.48259	13.1957	0.0423777	supercritical
300.000	6.58000	47.1880	0.0211918	11.3896	13.6266	70.0218	28.5081	43.3280	438.734	3.76050	12.5129	0.0398453	supercritical
300.000	4.46000	30.9208	0.0323407	11.6577	13.9717	74.1240	28.1757	40.5555	439.813	3.99776	11.9323	0.0376177	vapor
300.000	2.35000	15.7281	0.0635805	11.9140	14.3110	80.2945	27.8372	38.1093	443.554	4.17883	11.4854	0.0358013	vapor
250.000	33.1100	279.977	0.00357172	6.42865	8.32587	39.9562	29.5721	56.3570	806.458	0.107698	33.9407	0.0947528	supercritical
250.000	30.2100	270.891	0.00369152	6.56352	8.35263	40.7387	29.5055	57.7238	763.595	0.220244	32.1776	0.0907626	supercritical
250.000	26.2600	256.127	0.00390431	6.78218	8.42700	41.9973	29.4344	60.1648	699.369	0.431690	29.5595	0.0848523	supercritical
250.000	23.4300	243.135	0.00411294	6.97382	8.51980	43.0956	29.4069	62.5018	648.412	0.648896	27.4808	0.0801820	supercritical
250.000	19.9100	222.625	0.00449186	7.27459	8.70935	44.8223	29.4176	66.3591	578.569	1.05294	24.5694	0.0736742	supercritical
250.000	15.6400	186.930	0.00534960	7.79516	9.13742	47.8678	29.5077	72.1744	486.676	1.92675	20.3809	0.0641671	supercritical
250.000	14.2200	171.131	0.00584346	8.02639	9.35946	49.2647	29.5325	73.6032	456.781	2.37429	18.8124	0.0603712	supercritical
250.000	12.8300	153.422	0.00651798	8.28806	9.62965	50.8951	29.5184	73.7355	430.104	2.90759	17.2250	0.0562063	supercritical
250.000	11.4900	134.526	0.00743349	8.57182	9.94205	52.7423	29.4290	71.7836	408.816	3.49484	15.7091	0.0517638	supercritical
250.000	10.1000	113.916	0.00877844	8.88887	10.3113	54.9386	29.2164	67.2790	393.080	4.13039	14.2463	0.0469312	supercritical
250.000	8.69000	93.2210	0.0107272	9.21726	10.7128	57.4218	28.8652	61.0086	384.164	4.73432	12.9656	0.0422558	supercritical
250.000	7.25000	73.3983	0.0136243	9.54289	11.1275	60.1973	28.4001	54.3261	381.388	5.25053	11.9093	0.0381515	supercritical
250.000	5.80000	55.3077	0.0180807	9.85041	11.5328	63.2775	27.8790	48.3537	383.393	5.64074	11.0897	0.0348558	supercritical
250.000	4.51000	40.8345	0.0244891	10.1038	11.8756	66.3887	27.4091	43.9645	387.937	5.88192	10.5337	0.0325615	vapor
250.000	3.04000	26.0273	0.0384212	10.3698	12.2436	70.7417	26.8941	39.9706	395.139	6.05624	10.0582	0.0305206	vapor
200.000	26.0700	329.427	0.00303557	4.20034	5.46992	28.8583	29.8795	57.4573	932.055	-0.108178	45.2639	0.115775	supercritical
200.000	22.7900	321.621	0.00310925	4.32012	5.45691	29.6013	29.7887	59.2715	880.661	-0.0243509	42.7945	0.110849	supercritical
200.000	17.1500	304.576	0.00328325	4.58104	5.48438	31.1817	29.6942	64.3264	774.425	0.203731	37.9755	0.101119	supercritical
200.000	13.4900	289.028	0.00345987	4.81656	5.56534	32.5744	29.7509	70.7284	685.058	0.477672	34.1984	0.0933962	supercritical
200.000	10.7500	272.270	0.00367283	5.06601	5.69943	34.0267	29.9910	80.5109	597.353	0.861208	30.6966	0.0862346	supercritical
200.000	8.98000	256.044	0.00390558	5.30210	5.86475	35.3898	30.4231	94.3391	521.818	1.33652	27.7793	0.0804269	supercritical
200.000	7.93000	241.614	0.00413884	5.50737	6.03391	36.5736	30.9860	112.032	463.198	1.85289	25.5024	0.0762029	supercritical
200.000	7.10000	223.856	0.00446716	5.75463	6.26346	38.0066	31.9202	143.837	402.764	2.60357	23.0207	0.0722566	supercritical
200.000	6.09000	172.580	0.00579442	6.45922	7.02534	42.2162	35.0983	293.212	300.528	5.15252	17.1439	0.0671328	supercritical
200.000	5.72000	134.704	0.00742369	7.02090	7.70213	45.7941	35.4284	274.675	281.656	6.96915	13.6766	0.0596346	supercritical
200.000	5.34000	105.065	0.00951789	7.51158	8.32697	49.1764	33.5341	165.497	284.953	8.30330	11.5318	0.0475283	supercritical
200.000	5.06000	90.4098	0.0110607	7.77160	8.66947	51.1200	32.2628	123.043	290.137	8.88434	10.6619	0.0415448	supercritical
200.000	4.69000	75.9799	0.0131614	8.03801	9.02829	53.2733	30.9949	92.7173	297.286	9.34463	9.92200	0.0363839	supercritical
200.000	4.18000	61.1065	0.0163649	8.32261	9.42002	55.8342	29.7386	71.0792	306.908	9.66362	9.27293	0.0319858	vapor
200.000	3.51000	46.3029	0.0215969	8.61511	9.83124	58.9037	28.5528	56.3914	318.891	9.80728	8.73427	0.0284903	vapor
200.000	2.54000	29.9346	0.0334062	8.94817	10.3094	63.3884	27.3005	45.3819	334.951	9.77262	8.25623	0.0254767	vapor
180.000	29.6200	362.936	0.00275531	3.08143	4.39072	22.3116	30.5628	54.8621	1100.47	-0.293519	58.4290	0.137841	liquid
180.000	26.0900	357.435	0.00279771	3.16615	4.33715	22.8874	30.4372	55.8808	1057.78	-0.253475	55.8976	0.133335	liquid
180.000	22.5600	351.298	0.00284659	3.26118	4.29143	23.5211	30.3141	57.1706	1010.88	-0.203102	53.2108	0.128530	liquid
180.000	18.9400	344.130	0.00290588	3.37261	4.25556	24.2495	30.1955	58.9181	957.095	-0.135677	50.2529	0.123199	liquid
180.000	18.0000	342.086	0.00292324	3.40445	4.24859	24.4550	30.1671	59.4713	941.948	-0.114567	49.4441	0.121731	liquid
180.000	15.5300	336.253	0.00297395	3.49527	4.23622	25.0352	30.1004	61.2028	899.218	-0.0493000	47.2212	0.117671	liquid
180.000	14.3600	333.213	0.00300109	3.54260	4.23398	25.3342	30.0748	62.2064	877.219	-0.0120755	46.1110	0.115626	liquid
180.000	10.9700	323.000	0.00309597	3.70106	4.24592	26.3210	30.0402	66.1958	804.719	0.131236	42.6212	0.109105	liquid
180.000	6.68000	304.759	0.00328128	3.98011	4.33175	28.0135	30.2273	76.8393	680.327	0.475993	37.2604	0.0987087	liquid
180.000	4.73000	291.818	0.00342679	4.17282	4.43286	29.1571	30.6264	89.3137	595.729	0.816262	34.0863	0.0922521	liquid
180.000	3.53000	279.637	0.00357607	4.34852	4.55104	30.1874	31.2977	108.976	518.375	1.24271	31.5321	0.0868642	liquid
170.000	31.3600	377.830	0.00264669	2.54567	3.87723	18.9463	30.9981	54.0155	1182.06	-0.352537	66.5373	0.149444	liquid
170.000	28.0100	373.486	0.00267747	2.61219	3.81534	19.4237	30.8749	54.7324	1146.23	-0.326444	64.1459	0.145466	liquid
170.000	24.6300	368.721	0.00271208	2.68571	3.75735	19.9420	30.7497	55.6048	1107.29	-0.294792	61.6152	0.141252	liquid
170.000	21.4400	363.790	0.00274884	2.76227	3.70776	20.4722	30.6317	56.6145	1067.41	-0.258369	59.0987	0.137050	liquid
170.000	17.7800	357.471	0.00279743	2.86093	3.65887	21.1422	30.4999	58.0933	1016.89	-0.205583	56.0250	0.131892	liquid
170.000	14.7700	351.578	0.00284432	2.95327	3.62724	21.7573	30.3990	59.6938	970.353	-0.149360	53.3115	0.127301	liquid
170.000	14.6500	351.327	0.00284635	2.95721	3.62618	21.7832	30.3952	59.7673	968.384	-0.146802	53.1992	0.127110	liquid
170.000	11.6200	344.483	0.00290291	3.06463	3.60578	22.4849	30.3099	61.9690	915.019	-0.0713149	50.2389	0.122040	liquid
170.000	8.59000	336.354	0.00297306	3.19198	3.60169	23.3006	30.2594	65.1723	852.474	0.0344866	46.9791	0.116352	liquid
170.000	5.92000	327.513	0.00305331	3.32964	3.61962	24.1648	30.2813	69.6426	785.306	0.173858	43.7465	0.110555	liquid
170.000	3.21000	315.579	0.00316877	3.51285	3.67603	25.2912	30.4769	78.2022	695.576	0.414552	39.8942	0.103331	liquid
170.000	2.33000	310.512	0.00322048	3.58932	3.70970	25.7545	30.6338	83.2066	657.596	0.540591	38.4346	0.100463	liquid
170.000	2.33000	310.512	0.00322048	3.58932	3.70970	25.7545	30.6338	83.2066	657.596	0.540591	38.4346	0.100463	liquid
140.000	32.1700	414.306	0.00241368	1.04561	2.29130	8.47393	32.4706	52.9728	1385.78	-0.446000	98.6457	0.182102	liquid
140.000	28.6900	411.271	0.00243149	1.09068	2.20982	8.85793	32.3424	53.3703	1357.35	-0.434581	95.7921	0.178543	liquid
140.000	25.5100	408.348	0.00244889	1.13456	2.13677	9.22537	32.2222	53.7839	1330.04	-0.422676	93.0955	0.175192	liquid
140.000	21.9800	404.912	0.00246967	1.18670	2.05756	9.65429	32.0851	54.3124	1298.01	-0.407453	89.9902	0.171347	liquid
140.000	18.3700	401.156	0.00249280	1.24433	1.97897	10.1193	31.9408	54.9477	1263.09	-0.389169	86.6759	0.167256	liquid
140.000	16.7100	399.335	0.00250417	1.27249	1.94380	10.3433	31.8732	55.2795	1246.18	-0.379637	85.0992	0.165313	liquid
140.000	14.8200	397.179	0.00251776	1.30599	1.90460	10.6072	31.7952	55.6940	1226.19	-0.367758	83.2591	0.163048	liquid
140.000	14.3900	396.676	0.00252095	1.31384	1.89582	10.6686	31.7773	55.7944	1221.53	-0.364886	82.8334	0.162524	liquid
140.000	11.7000	393.405	0.00254191	1.36506	1.84217	11.0657	31.6645	56.4815	1191.24	-0.345291	80.1059	0.159170	liquid
140.000	11.5500	393.216	0.00254313	1.36802	1.83925	11.0885	31.6582	56.5231	1189.49	-0.344107	79.9503	0.158979	liquid
140.000	8.80000	389.615	0.00256664	1.42484	1.78719	11.5217	31.5416	57.3612	1156.15	-0.320392	77.0275	0.155385	liquid
140.000	8.11000	388.666	0.00257290	1.43986	1.77461	11.6350	31.5122	57.5966	1147.37	-0.313769	76.2715	0.154454	liquid
140.000	5.93000	385.536	0.00259379	1.48961	1.73637	12.0071	31.4199	58.4222	1118.37	-0.290695	73.8164	0.151430	liquid
140.000	4.62000	383.544	0.00260726	1.52136	1.71461	12.2421	31.3649	58.9889	1099.90	-0.274997	72.2879	0.149542	liquid
140.000	3.60000	381.929	0.00261829	1.54718	1.69839	12.4316	31.3228	59.4747	1084.90	-0.261639	71.0671	0.148032	liquid
140.000	3.58000	381.897	0.00261851	1.54769	1.69808	12.4354	31.3220	59.4846	1084.60	-0.261367	71.0429	0.148002	liquid
140.000	1.02000	377.549	0.00264866	1.61738	1.66072	12.9411	31.2204	60.9238	1044.07	-0.222353	67.8444	0.144027	liquid
140.000	0.640000	10.1297	0.0987192	7.78436	8.79795	64.0497	27.5404	41.8561	285.983	19.8137	5.39064	0.0160970	vapor
120.000	29.6800	435.360	0.00229695	0.0793118	1.17301	0.579118	33.5903	52.7538	1506.27	-0.478488	135.481	0.202888	liquid
120.000	26.0900	432.821	0.00231043	0.115758	1.08280	0.933029	33.4626	53.0464	1481.06	-0.471394	131.473	0.199535	liquid
120.000	22.8900	430.461	0.00232309	0.150076	1.00316	1.26047	33.3453	53.3382	1457.65	-0.464282	127.819	0.196474	liquid
120.000	18.5500	427.096	0.00234140	0.199710	0.896496	1.72472	33.1806	53.7898	1424.29	-0.453219	122.722	0.192201	liquid
120.000	14.9700	424.158	0.00235761	0.243675	0.809881	2.12739	33.0394	54.2215	1395.17	-0.442607	118.380	0.188557	liquid
120.000	11.8600	421.469	0.00237265	0.284393	0.735831	2.49364	32.9126	54.6500	1368.52	-0.432056	114.493	0.185290	liquid
120.000	10.0700	419.858	0.00238176	0.309013	0.693788	2.71215	32.8378	54.9234	1352.53	-0.425320	112.202	0.183363	liquid
120.000	8.29000	418.204	0.00239118	0.334434	0.652448	2.93554	32.7620	55.2179	1336.13	-0.418070	109.880	0.181410	liquid
120.000	6.49000	416.476	0.00240110	0.361170	0.611167	3.16814	32.6839	55.5416	1318.96	-0.410109	107.486	0.179393	liquid
120.000	4.73000	414.726	0.00241123	0.388395	0.571365	3.40260	32.6062	55.8869	1301.57	-0.401632	105.096	0.177378	liquid
120.000	3.01000	412.954	0.00242157	0.416127	0.533062	3.63905	32.5289	56.2558	1283.94	-0.392595	102.710	0.175363	liquid
120.000	1.19000	411.006	0.00243305	0.446797	0.493246	3.89784	32.4458	56.6854	1264.51	-0.382105	100.126	0.173178	liquid
100.000	31.3300	458.846	0.00217938	-0.929610	0.165793	-9.14043	35.0470	52.2815	1657.76	-0.507261	223.064	0.227120	liquid
100.000	29.1100	457.629	0.00218518	-0.913513	0.106978	-8.95137	34.9774	52.3874	1645.24	-0.505196	218.131	0.225325	liquid
100.000	27.6700	456.827	0.00218901	-0.902818	0.0688939	-8.82695	34.9316	52.4596	1636.98	-0.503779	214.922	0.224150	liquid
100.000	26.8800	456.383	0.00219114	-0.896863	0.0480243	-8.75808	34.9061	52.5004	1632.41	-0.502973	213.158	0.223502	liquid
100.000	25.2600	455.462	0.00219557	-0.884454	0.00528347	-8.61545	34.8535	52.5870	1622.93	-0.501259	209.532	0.222166	liquid
100.000	24.0500	454.765	0.00219894	-0.875005	-0.0265897	-8.50766	34.8136	52.6544	1615.75	-0.499919	206.816	0.221160	liquid
100.000	23.3400	454.352	0.00220094	-0.869388	-0.0452711	-8.44389	34.7900	52.6950	1611.50	-0.499109	205.220	0.220567	liquid
100.000	22.0500	453.595	0.00220461	-0.859039	-0.0791717	-8.32703	34.7467	52.7709	1603.71	-0.497590	202.313	0.219483	liquid
100.000	20.4300	452.631	0.00220931	-0.845775	-0.121665	-8.17839	34.6916	52.8703	1593.79	-0.495590	198.650	0.218112	liquid
100.000	18.5400	451.486	0.00221491	-0.829909	-0.171121	-8.00222	34.6262	52.9925	1582.00	-0.493121	194.359	0.216496	liquid
100.000	16.5600	450.263	0.00222093	-0.812815	-0.222784	-7.81434	34.5563	53.1281	1569.41	-0.490364	189.841	0.214784	liquid
100.000	12.6000	447.737	0.00223345	-0.777073	-0.325604	-7.42766	34.4121	53.4256	1543.40	-0.484270	180.731	0.211296	liquid
100.000	9.87000	445.930	0.00224251	-0.751129	-0.396046	-7.15192	34.3089	53.6538	1524.77	-0.479560	174.384	0.208839	liquid
100.000	9.41000	445.619	0.00224407	-0.746646	-0.407876	-7.10467	34.2912	53.6943	1521.57	-0.478721	173.309	0.208420	liquid
100.000	7.38000	444.230	0.00225109	-0.726456	-0.459937	-6.89332	34.2119	53.8808	1507.24	-0.474849	168.543	0.206556	liquid
100.000	5.90000	443.194	0.00225635	-0.711303	-0.497734	-6.73619	34.1529	54.0253	1496.56	-0.471841	165.044	0.205178	liquid
100.000	3.30000	441.326	0.00226590	-0.683740	-0.563781	-6.45353	34.0466	54.2982	1477.28	-0.466138	158.848	0.202721	liquid
100.000	2.33000	440.613	0.00226957	-0.673133	-0.588297	-6.34580	34.0060	54.4069	1469.91	-0.463862	156.518	0.201790	liquid
100.000	1.80000	440.219	0.00227160	-0.667259	-0.601662	-6.28638	33.9836	54.4680	1465.83	-0.462582	155.241	0.201279	liquid
100.000	0.100000	438.935	0.00227824	-0.648032	-0.644377	-6.09311	33.9108	54.6724	1452.56	-0.458291	151.122	0.199622	liquid
149.000	0.100000	1.31463	0.760671	8.26497	9.48530	83.4736	25.1904	33.9866	317.917	15.9043	5.78000	0.0156540	vapor
150.000	0.100000	1.30548	0.766000	8.29040	9.51928	83.7009	25.1856	33.9721	319.039	15.7010	5.81847	0.0157712	vapor
200.000	0.100000	0.970877	1.03000	9.55704	11.2094	93.4268	25.2591	33.7836	369.982	9.28929	7.69726	0.0216478	vapor
201.000	0.100000	0.965955	1.03524	9.58240	11.2432	93.5953	25.2666	33.7883	370.912	9.20708	7.73381	0.0217641	vapor
273.150	0.410000	2.92444	0.341946	11.4079	13.6571	92.2101	26.6444	35.3558	429.230	5.20926	10.2976	0.0308259	vapor
273.150	1.01000	7.30844	0.136828	11.3287	13.5457	84.4241	26.7738	36.1047	426.526	5.17905	10.3888	0.0312801	vapor
273.150	2.03000	15.0595	0.0664033	11.1900	13.3525	78.1123	26.9997	37.4992	422.244	5.11591	10.5707	0.0321236	vapor
